id,lang,prefix,total,good,views,edits,users,admins,ts,loclang,images,loclanglink,activeusers,version,si_mainpage,si_base,si_sitename,si_generator,si_phpversion,si_phpsapi,si_dbtype,si_dbversion,si_rev,si_case,si_rights,si_lang,si_fallback8bitEncoding,si_writeapi,si_timezone,si_timeoffset,si_articlepath,si_scriptpath,si_script,si_variantarticlepath,si_server,si_wikiid,si_time,method,http,status,si_linkprefix,si_linktrail,si_git-hash,si_logo,si_favicon,si_servername,si_git-branch,ratio
134,Swati,ss,3477,1132,0,42215,9975,3,"2025-10-19 00:02:06",SiSwati,0,SiSwati,16,1.28.0-wmf.13,"Likhasi Lelikhulu",https://ss.wikipedia.org/wiki/Likhasi_Lelikhulu,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ss,,,UTC,,/wiki/$1,/w,/w/index.php,,//ss.wikipedia.org,sswiki,,8,200,a,,,,//ss.wikipedia.org/static/images/project-logos/sswiki.png,https://ss.wikipedia.org/static/favicon/wikipedia.ico,ss.wikipedia.org,,0.3256
280,Sranan,srn,2730,1129,0,39994,8688,1,"2025-10-19 00:02:17",Sranantongo,0,,13,1.28.0-wmf.13,Fesipapira,https://srn.wikipedia.org/wiki/Fesipapira,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,srn,,,UTC,,/wiki/$1,/w,/w/index.php,,//srn.wikipedia.org,srnwiki,,8,200,a,,,,//srn.wikipedia.org/static/images/project-logos/srnwiki.png,https://srn.wikipedia.org/static/favicon/wikipedia.ico,srn.wikipedia.org,,0.4136
343,Altai,alt,6965,1101,,48073,4111,2,"2025-10-19 00:02:14","&#1072;&#1083;&#1090;&#1072;&#1081; &#1090;&#1080;&#1083;",0,,8,,"Ð¢Ó§Ñ Ð±Ó±Ðº",https://alt.wikipedia.org/wiki/%D0%A2%D3%A7%D1%81_%D0%B1%D3%B1%D0%BA,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,alt,,,Asia/Barnaul,,/wiki/$1,/w,/w/index.php,,//alt.wikipedia.org,altwiki,,8,200,,,,,//alt.wikipedia.org/static/images/project-logos/altwiki.png,https://alt.wikipedia.org/static/favicon/wikipedia.ico,alt.wikipedia.org,,0.1581
188,Chichewa,ny,5412,1099,0,48220,12141,2,"2025-10-19 00:02:08",Chi-Chewa,0,,15,1.28.0-wmf.13,"Tsamba Lalikulu",https://ny.wikipedia.org/wiki/Tsamba_Lalikulu,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ny,,,UTC,,/wiki/$1,/w,/w/index.php,,//ny.wikipedia.org,nywiki,,8,200,a,,,,//ny.wikipedia.org/static/images/project-logos/nywiki.png,https://ny.wikipedia.org/static/favicon/wikipedia.ico,ny.wikipedia.org,,0.2031
298,Latgalian,ltg,3394,1098,,37072,8424,1,"2025-10-19 00:02:12",Latga&#316;u,0,,15,1.28.0-wmf.13,"Suoku puslopa",https://ltg.wikipedia.org/wiki/Suoku_puslopa,Vikipedeja,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ltg,,,Europe/Riga,,/wiki/$1,/w,/w/index.php,,//ltg.wikipedia.org,ltgwiki,,8,200,a,,,,//ltg.wikipedia.org/static/images/project-logos/ltgwiki.png,https://ltg.wikipedia.org/static/favicon/wikipedia.ico,ltg.wikipedia.org,,0.3235
330,"Guianan Creole",gcr,2670,1075,,17571,4050,1,"2025-10-19 00:02:10","Kriy&ograve;l Gwiyannen",0,,12,,"Paj Prensipal",https://gcr.wikipedia.org/wiki/Paj_Prensipal,WikipÃ©dja,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gcr,,,America/Cayenne,,/wiki/$1,/w,/w/index.php,,//gcr.wikipedia.org,gcrwiki,,8,200,,,,,//gcr.wikipedia.org/static/images/project-logos/gcrwiki.png,https://gcr.wikipedia.org/static/favicon/wikipedia.ico,gcr.wikipedia.org,,0.4026
156,Cherokee,chr,4066,1001,0,51087,29654,1,"2025-10-19 00:02:01",&#5091;&#5043;&#5033;,0,&#5091;&#5043;&#5033;&#32;&#5031;&#5100;&#5058;&#5039;&#5069;&#5079;,33,1.28.0-wmf.13,áŽ¤áŽµáŽ®áŽµáá—,https://chr.wikipedia.org/wiki/%E1%8E%A4%E1%8E%B5%E1%8E%AE%E1%8E%B5%E1%8F%8D%E1%8F%97,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,chr,,,UTC,,/wiki/$1,/w,/w/index.php,,//chr.wikipedia.org,chrwiki,,8,200,a,,,,//chr.wikipedia.org/static/images/project-logos/chrwiki.png,https://chr.wikipedia.org/static/favicon/wikipedia.ico,chr.wikipedia.org,,0.2462
382,Rakhine,rki,3003,990,,14714,513,2,"2025-10-19 00:00:03",&#x101b;&#x1001;&#x102d;&#x102f;&#x1004;&#x103a;&#x1018;&#x102c;&#x101e;&#x102c;,0,,13,,,,,"MediaWiki 1.45.0-wmf.23",,,,,,,,,,,,,,,,,,,,8,200,,,,,,,,,0.3297
164,Gothic,got,3935,975,0,48254,22038,2,"2025-10-19 00:01:48",&#66354;&#66367;&#66372;&#66361;&#66371;&#66362;,0,&#66354;&#66367;&#66372;&#66352;&#66370;&#66352;&#66358;&#66355;&#66352;,21,1.28.0-wmf.13,ðŒ°ðŒ½ðŒ°ðƒð„ð‰ðŒ³ðŒ´ðŒ¹ðŒ½ðŒ¹ðŒ»ðŒ°ðŒ¿ð†ðƒ,https://got.wikipedia.org/wiki/%F0%90%8C%B0%F0%90%8C%BD%F0%90%8C%B0%F0%90%8D%83%F0%90%8D%84%F0%90%8D%89%F0%90%8C%B3%F0%90%8C%B4%F0%90%8C%B9%F0%90%8C%BD%F0%90%8C%B9%F0%90%8C%BB%F0%90%8C%B0%F0%90%8C%BF%F0%90%8D%86%F0%90%8D%83,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,got,,,UTC,,/wiki/$1,/w,/w/index.php,,//got.wikipedia.org,gotwiki,,8,200,a,,,,//got.wikipedia.org/static/images/project-logos/gotwiki.png,https://got.wikipedia.org/static/favicon/wikipedia.ico,got.wikipedia.org,,0.2478
138,Tsonga,ts,4238,950,0,39694,12016,2,"2025-10-19 00:01:53",Xitsonga,0,Xitsonga,22,1.28.0-wmf.13,Tlukankulu,https://ts.wikipedia.org/wiki/Tlukankulu,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ts,,,UTC,,/wiki/$1,/w,/w/index.php,,//ts.wikipedia.org,tswiki,,8,200,a,,,,//ts.wikipedia.org/static/images/project-logos/tswiki.png,https://ts.wikipedia.org/static/favicon/wikipedia.ico,ts.wikipedia.org,,0.2242
365,Igala,igl,1318,930,,32680,1116,0,"2025-10-19 00:01:31",Igala,0,,9,,"OgbÃ¡ ogbolo",https://igl.wikipedia.org/wiki/Ogb%C3%A1_ogbolo,WikipÃ­diya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,igl,,,Africa/Lagos,,/wiki/$1,/w,/w/index.php,,//igl.wikipedia.org,iglwiki,,8,200,,,,,//igl.wikipedia.org/static/images/project-logos/iglwiki.png,https://igl.wikipedia.org/static/favicon/wikipedia.ico,igl.wikipedia.org,,0.7056
377,"Pannonian Rusyn",rsk,2096,903,,12680,1485,1,"2025-10-19 00:01:27",&#1088;&#1091;&#1089;&#1082;&#1080;,0,,10,,"Ð“Ð»Ð°Ð²Ð½Ð¸ Ð±Ð¾Ðº",https://rsk.wikipedia.org/wiki/%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%B8_%D0%B1%D0%BE%D0%BA,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,rsk,,,Europe/Belgrade,,/wiki/$1,/w,/w/index.php,,//rsk.wikipedia.org,rskwiki,,8,200,,,,,//rsk.wikipedia.org/static/images/project-logos/rskwiki.png,https://rsk.wikipedia.org/static/favicon/wikipedia.ico,rsk.wikipedia.org,,0.4308
149,Bambara,bm,3329,898,0,41830,12309,1,"2025-10-19 00:01:46",Bamanankan,0,Bamanankan,23,1.28.0-wmf.13,"NyÉ› fÉ”lÉ”",https://bm.wikipedia.org/wiki/Ny%C9%9B_f%C9%94l%C9%94,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bm,,,UTC,,/wiki/$1,/w,/w/index.php,,//bm.wikipedia.org,bmwiki,,8,200,a,,,,//bm.wikipedia.org/static/images/project-logos/bmwiki.png,https://bm.wikipedia.org/static/favicon/wikipedia.ico,bm.wikipedia.org,,0.2698
209,Venda,ve,2417,822,0,21211,9057,1,"2025-10-19 00:01:44",Tshivenda,0,TshiVen&#7699;a,11,1.28.0-wmf.13,Hayani,https://ve.wikipedia.org/wiki/Hayani,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ve,,,UTC,,/wiki/$1,/w,/w/index.php,,//ve.wikipedia.org,vewiki,,8,200,a,,,,//ve.wikipedia.org/static/images/project-logos/vewiki.png,https://ve.wikipedia.org/static/favicon/wikipedia.ico,ve.wikipedia.org,,0.3401
239,Romani,rmy,2841,756,0,57036,19105,1,"2025-10-19 00:01:38","romani - &#2352;&#2379;&#2350;&#2366;&#2344;&#2368;",0,"Romani chib",18,1.28.0-wmf.13,"Sherutni patrin",https://rmy.wikipedia.org/wiki/Sherutni_patrin,Vikipidiya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,rmy,,,UTC,,/wiki/$1,/w,/w/index.php,,//rmy.wikipedia.org,rmywiki,,8,200,a,,,,//rmy.wikipedia.org/static/images/project-logos/rmywiki.png,https://rmy.wikipedia.org/static/favicon/wikipedia.ico,rmy.wikipedia.org,,0.2661
157,Cheyenne,chy,2286,724,0,25359,13398,1,"2025-10-19 00:01:35",Tsets&#234;hest&#226;hese,0,,24,1.28.0-wmf.13,Va'ohtama,https://chy.wikipedia.org/wiki/Va%27ohtama,"TsÃ©tsÃªhÃ©stÃ¢hese Wikipedia","MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,chy,,,UTC,,/wiki/$1,/w,/w/index.php,,//chy.wikipedia.org,chywiki,,8,200,a,,,,//chy.wikipedia.org/static/images/project-logos/chywiki.png,https://chy.wikipedia.org/static/favicon/wikipedia.ico,chy.wikipedia.org,,0.3167
194,Kirundi,rn,2726,703,0,26774,11019,1,"2025-10-19 00:01:33",Kirundi,0,Kirundi,12,1.28.0-wmf.13,"Urupapuro nyamukuru",https://rn.wikipedia.org/wiki/Urupapuro_nyamukuru,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,rn,,,UTC,,/wiki/$1,/w,/w/index.php,,//rn.wikipedia.org,rnwiki,,8,200,a,,,,//rn.wikipedia.org/static/images/project-logos/rnwiki.png,https://rn.wikipedia.org/static/favicon/wikipedia.ico,rn.wikipedia.org,,0.2579
354,Wayuu,guc,1340,683,,17465,2300,2,"2025-10-19 00:01:29",wayuunaiki,0,,42,,"Ee'iyalaaya a'laÃ¼laasÃ¼",https://guc.wikipedia.org/wiki/Ee%27iyalaaya_a%27la%C3%BClaas%C3%BC,Wikipeetia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,guc,,,America/Bogota,,/wiki/$1,/w,/w/index.php,,//guc.wikipedia.org,gucwiki,,8,200,,,,,//guc.wikipedia.org/static/images/project-logos/gucwiki.png,https://guc.wikipedia.org/static/favicon/wikipedia.ico,guc.wikipedia.org,,0.5097
310,Adyghe,ady,4616,603,,16059,9475,1,"2025-10-19 00:01:22",&#1072;&#1076;&#1099;&#1075;&#1072;&#1073;&#1079;&#1101;,0,,22,1.28.0-wmf.13,"ÐÑÐºÓ€ÑƒÐ±Ð³ÑŠÐ¾ ÑˆÑŠÑ…ÑŒÐ°Ó€",https://ady.wikipedia.org/wiki/%D0%9D%D1%8D%D0%BA%D3%80%D1%83%D0%B1%D0%B3%D1%8A%D0%BE_%D1%88%D1%8A%D1%85%D1%8C%D0%B0%D3%80,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ðµ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ady,,,UTC,,/wiki/$1,/w,/w/index.php,,//ady.wikipedia.org,adywiki,,8,200,a,,,,//ady.wikipedia.org/static/images/project-logos/adywiki.png,https://ady.wikipedia.org/static/favicon/wikipedia.ico,ady.wikipedia.org,,0.1306
171,Inupiak,ik,2871,603,0,40229,9933,1,"2025-10-19 00:01:25",I&#241;upiak,0,"I&#241;upiak uqautchit",13,1.28.0-wmf.13,AullaÄ¡niisaaÄ¡vik,https://ik.wikipedia.org/wiki/Aulla%C4%A1niisaa%C4%A1vik,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ik,,,UTC,,/wiki/$1,/w,/w/index.php,,//ik.wikipedia.org,ikwiki,,8,200,a,,,,//ik.wikipedia.org/static/images/project-logos/ikwiki.png,https://ik.wikipedia.org/static/favicon/wikipedia.ico,ik.wikipedia.org,,0.2100
154,Chamorro,ch,2586,558,0,24455,17769,1,"2025-10-19 00:01:20",Chamoru,0,"Fino' Chamoru",22,1.28.0-wmf.13,Fanhaluman,https://ch.wikipedia.org/wiki/Fanhaluman,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ch,,,UTC,,/wiki/$1,/w,/w/index.php,,//ch.wikipedia.org,chwiki,,8,200,a,,,,//ch.wikipedia.org/static/images/project-logos/chwiki.png,https://ch.wikipedia.org/static/favicon/wikipedia.ico,ch.wikipedia.org,,0.2158
282,Pontic,pnt,2107,488,0,36243,11990,1,"2025-10-19 00:01:18",&#928;&#959;&#957;&#964;&#953;&#945;&#954;&#940;,0,Pontic_Greek,13,1.28.0-wmf.13,"Î‘ÏÏ‡Î¹ÎºÏŒÎ½ ÏƒÎµÎ»Î¯Î´Î±",https://pnt.wikipedia.org/wiki/%CE%91%CF%81%CF%87%CE%B9%CE%BA%CF%8C%CE%BD_%CF%83%CE%B5%CE%BB%CE%AF%CE%B4%CE%B1,Î’Î¹ÎºÎ¹Ï€Î±Î¯Î´ÎµÎ¹Î±,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,pnt,,,UTC,,/wiki/$1,/w,/w/index.php,,//pnt.wikipedia.org,pntwiki,,8,200,a,,,,//pnt.wikipedia.org/static/images/project-logos/pntwiki.png,https://pnt.wikipedia.org/static/favicon/wikipedia.ico,pnt.wikipedia.org,,0.2316
381,Nupe,nup,991,477,,16810,726,3,"2025-10-19 00:13:00",Nupe,0,,28,,,,,"MediaWiki 1.45.0-wmf.23",,,,,,,,,,,,,,,,,,,,8,200,,,,,,,,,0.4813
373,Obolo,ann,893,433,,4827,892,1,"2025-10-19 00:01:14",Obolo,0,,11,,Uwu,https://ann.wikipedia.org/wiki/Uwu,WÃ¬kÃ¬pedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ann,,,Africa/Lagos,,/wiki/$1,/w,/w/index.php,,//ann.wikipedia.org,annwiki,,8,200,,,,,//ann.wikipedia.org/static/images/project-logos/annwiki.png,https://ann.wikipedia.org/static/favicon/wikipedia.ico,ann.wikipedia.org,,0.4849
124,Inuktitut,iu,3010,424,0,48581,32135,2,"2025-10-19 00:01:16",&#5123;&#5316;&#5251;&#5198;&#5200;&#5222;,0,&#5123;&#5316;&#5251;&#5198;&#5200;&#5222;/inuktitut,51,1.28.0-wmf.13,áŠá’¥á–…,https://iu.wikipedia.org/wiki/%E1%90%8A%E1%92%A5%E1%96%85,á…áƒá‘­á±á‘ŽáŠ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,iu,,,UTC,,/wiki/$1,/w,/w/index.php,,//iu.wikipedia.org,iuwiki,,8,200,a,,,,//iu.wikipedia.org/static/images/project-logos/iuwiki.png,https://iu.wikipedia.org/static/favicon/wikipedia.ico,iu.wikipedia.org,,0.1409
349,Paiwan,pwn,632,375,,12964,2404,1,"2025-10-19 00:01:12",Pinayuanan,0,,11,,"sitjumaq na sapitj",https://pwn.wikipedia.org/wiki/sitjumaq_na_sapitj,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,pwn,,,Asia/Taipei,,/wiki/$1,/w,/w/index.php,,//pwn.wikipedia.org,pwnwiki,,8,200,,,,,//pwn.wikipedia.org/static/images/project-logos/pwnwiki.png,https://pwn.wikipedia.org/static/favicon/wikipedia.ico,pwn.wikipedia.org,,0.5934
120,Dzongkha,dz,5149,369,0,37869,12565,1,"2025-10-19 00:01:09",&#3911;&#3964;&#3908;&#3851;&#3905;,0,&#3938;&#4011;&#3964;&#3908;&#3851;&#3905;&#3851;,28,1.28.0-wmf.13,à½˜à¼‹à½¤à½¼à½‚à¼,https://dz.wikipedia.org/wiki/%E0%BD%98%E0%BC%8B%E0%BD%A4%E0%BD%BC%E0%BD%82%E0%BC%8D,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,dz,,,UTC,,/wiki/$1,/w,/w/index.php,,//dz.wikipedia.org,dzwiki,,8,200,a,,,,//dz.wikipedia.org/static/images/project-logos/dzwiki.png,https://dz.wikipedia.org/static/favicon/wikipedia.ico,dz.wikipedia.org,,0.0717
198,Sango,sg,2063,356,2,21540,7550,1,"2025-10-19 00:01:03",S&#228;ng&#246;,0,,13,1.28.0-wmf.13,"GÃ¤ nzÃ¶nÃ®",https://sg.wikipedia.org/wiki/G%C3%A4_nz%C3%B6n%C3%AE,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sg,,,UTC,,/wiki/$1,/w,/w/index.php,,//sg.wikipedia.org,sgwiki,,8,200,a,,,,//sg.wikipedia.org/static/images/project-logos/sgwiki.png,https://sg.wikipedia.org/static/favicon/wikipedia.ico,sg.wikipedia.org,,0.1726
375,"Tai N&#252;a",tdd,1750,342,,6452,797,1,"2025-10-19 00:01:01","
&#6481;&#6499;&#6491;&#6512; &#6486;&#6509;&#6512; &#6486;&#6508;&#6514; &#6481;&#6504;&#6482;&#6512;
",0,,7,,"á¥žá¥¨á¥á¥´ á¥˜á¥£á¥² á¥–á¥¥á¥°",https://tdd.wikipedia.org/wiki/%E1%A5%9E%E1%A5%A8%E1%A5%9D%E1%A5%B4_%E1%A5%98%E1%A5%A3%E1%A5%B2_%E1%A5%96%E1%A5%A5%E1%A5%B0,"á¥á¥¤á¥± á¥‘á¥¤á¥± á¥šá¥¤á¥± á¥–á¥¤á¥± á¥•á¥£á¥±","MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,tdd,,,Asia/Yangon,,/wiki/$1,/w,/w/index.php,,//tdd.wikipedia.org,tddwiki,,8,200,,,,,//tdd.wikipedia.org/static/images/project-logos/tddwiki.png,https://tdd.wikipedia.org/static/favicon/wikipedia.ico,tdd.wikipedia.org,,0.1954
320,Dinka,din,1127,338,,9013,7328,1,"2025-10-19 00:01:07",Thu&#596;&#331;j&#228;&#331;,0,,15,,"Apam kÃ«dÃ¯t",https://din.wikipedia.org/wiki/Apam_k%C3%ABd%C3%AFt,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,din,,,Africa/Juba,,/wiki/$1,/w,/w/index.php,,//din.wikipedia.org,dinwiki,,8,200,,,,,//din.wikipedia.org/static/images/project-logos/dinwiki.png,https://din.wikipedia.org/static/favicon/wikipedia.ico,din.wikipedia.org,,0.2999
202,Tigrinya,ti,3027,335,0,25593,10905,2,"2025-10-19 00:01:05",&#4725;&#4877;&#4653;&#4763;,0,&#4725;&#4877;&#4653;&#4763;_&#4938;&#4848;&#4621;,25,1.28.0-wmf.13,"áˆ˜á‰ áŒˆáˆ² áŒˆáŒ½",https://ti.wikipedia.org/wiki/%E1%88%98%E1%89%A0%E1%8C%88%E1%88%B2_%E1%8C%88%E1%8C%BD,á‹ŠáŠªá”á‹²á‹«,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ti,,,UTC,,/wiki/$1,/w,/w/index.php,,//ti.wikipedia.org,tiwiki,,8,200,a,,,,//ti.wikipedia.org/static/images/project-logos/tiwiki.png,https://ti.wikipedia.org/static/favicon/wikipedia.ico,ti.wikipedia.org,,0.1107
192,Pali,pi,1825,290,0,102848,8169,1,"2025-10-19 00:04:01",&#2346;&#2366;&#2356;&#2367;,1,&#2346;&#2366;&#2354;&#2368;&#32;&#2349;&#2366;&#2359;&#2366;,12,1.28.0-wmf.13,"à¤ªà¤®à¥à¤– à¤ªà¤¤à¥à¤¤ Pamukha patta",https://pi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%AE%E0%A5%81%E0%A4%96_%E0%A4%AA%E0%A4%A4%E0%A5%8D%E0%A4%A4_Pamukha_patta,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,pi,,,UTC,,/wiki/$1,/w,/w/index.php,,//pi.wikipedia.org,piwiki,,8,200,a,,,,//pi.wikipedia.org/static/images/project-logos/piwiki.png,https://pi.wikipedia.org/static/favicon/wikipedia.ico,pi.wikipedia.org,,0.1589
376,"Southern Ndebele",nr,829,266,,5683,1058,0,"2025-10-19 00:00:54","isiNdebele seSewula",0,,30,,"Main Page",https://nr.wikipedia.org/wiki/Main_Page,Wikiphidiya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nr,,,Africa/Johannesburg,,/wiki/$1,/w,/w/index.php,,//nr.wikipedia.org,nrwiki,,8,200,,,,,//nr.wikipedia.org/static/images/project-logos/enwiki.png,https://nr.wikipedia.org/static/favicon/wikipedia.ico,nr.wikipedia.org,,0.3209
125,Greenlandic,kl,2291,245,0,76375,15499,3,"2025-10-19 00:00:58",Kalaallisut,0,Kalaallisut,20,1.28.0-wmf.13,Saqqaa,https://kl.wikipedia.org/wiki/Saqqaa,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kl,,,UTC,,/wiki/$1,/w,/w/index.php,,//kl.wikipedia.org,klwiki,,8,200,a,,,,//kl.wikipedia.org/static/images/project-logos/klwiki.png,https://kl.wikipedia.org/static/favicon/wikipedia.ico,kl.wikipedia.org,,0.1069
370,"West Coast Bajau",bdr,1317,236,,5490,1120,1,"2025-10-19 00:00:56","Ling Sama",0,,9,,"Tekokon Laman",https://bdr.wikipedia.org/wiki/Tekokon_Laman,Wikipidia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bdr,,,Asia/Kuching,,/wiki/$1,/w,/w/index.php,,//bdr.wikipedia.org,bdrwiki,,8,200,,,,,//bdr.wikipedia.org/static/images/project-logos/bdrwiki.png,https://bdr.wikipedia.org/static/favicon/wikipedia.ico,bdr.wikipedia.org,,0.1792
378,Tigre,tig,475,44,,6396,1007,1,"2025-10-19 00:00:52",&#4725;&#4877;&#4652;,0,,13,,"áŠ áŒá‹³ áŒˆáŒ½",https://tig.wikipedia.org/wiki/%E1%8A%A0%E1%8C%8D%E1%8B%B3_%E1%8C%88%E1%8C%BD,á‹ŠáŠªá’á‹µá‹«,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,tig,,,Africa/Asmara,,/wiki/$1,/w,/w/index.php,,//tig.wikipedia.org,tigwiki,,8,200,,,,,//tig.wikipedia.org/static/images/project-logos/tigwiki.png,https://tig.wikipedia.org/static/favicon/wikipedia.ico,tig.wikipedia.org,,0.0926
158,Cree,cr,2343,14,0,40962,22379,2,"2025-10-19 00:00:50",Nehiyaw,0,,23,1.28.0-wmf.13,á“ƒá”¥á‘•á’»á¹á”…á‘Œá’‹á“‚á‘²á“,https://cr.wikipedia.org/wiki/%E1%93%83%E1%94%A5%E1%91%95%E1%92%BB%E1%90%B9%E1%94%85%E1%91%8C%E1%92%8B%E1%93%82%E1%91%B2%E1%93%90,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,cr,,,UTC,,/wiki/$1,/w,/w/index.php,,//cr.wikipedia.org,crwiki,,8,200,a,,,,//cr.wikipedia.org/static/images/project-logos/crwiki.png,https://cr.wikipedia.org/static/favicon/wikipedia.ico,cr.wikipedia.org,,0.0060
290,Ndonga,ng,443,8,0,5929,2495,1,"2025-10-19 00:00:47",Oshiwambo,0,,1,1.28.0-wmf.13,"Main Page",https://ng.wikipedia.org/wiki/Main_Page,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ng,,,UTC,,/wiki/$1,/w,/w/index.php,,//ng.wikipedia.org,ngwiki,,8,200,i,,,,//ng.wikipedia.org/static/images/project-logos/ngwiki.png,https://ng.wikipedia.org/static/favicon/wikipedia.ico,ng.wikipedia.org,,0.0181
155,Choctaw,cho,202,6,0,4222,1943,1,"2025-10-19 00:00:45",Choctaw,0,Chahta_Anumpa,2,1.28.0-wmf.13,"Main Page",https://cho.wikipedia.org/wiki/Main_Page,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,cho,,,UTC,,/wiki/$1,/w,/w/index.php,,//cho.wikipedia.org,chowiki,,8,200,i,,,,//cho.wikipedia.org/static/images/project-logos/chowiki.png,https://cho.wikipedia.org/static/favicon/wikipedia.ico,cho.wikipedia.org,,0.0297
183,Marshallese,mh,207,4,0,4214,2248,1,"2025-10-19 00:00:43",Ebon,0,Kajin_M&#807;aje&#316;,3,1.28.0-wmf.13,"Main Page",https://mh.wikipedia.org/wiki/Main_Page,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,mh,,,UTC,,/wiki/$1,/w,/w/index.php,,//mh.wikipedia.org,mhwiki,,8,200,i,,,,//mh.wikipedia.org/static/images/project-logos/mhwiki.png,https://mh.wikipedia.org/static/favicon/wikipedia.ico,mh.wikipedia.org,,0.0193
